#{"t_start": 1708424537.4409866, "env_id": "None"}
r,l,t
0.0,201,2042.547339
100.0,1,2042.548978
100.0,3,2042.552716
0.0,201,2042.75609
100.0,1,2042.7579
0.0,201,2042.963165
0.0,201,2043.177004
100.0,3,2043.180479
0.0,201,2043.377691
0.0,201,2043.582152
0.0,201,2043.811581
100.0,2,2043.816091
0.0,201,2044.042437
0.0,201,2044.254306
100.0,1,2044.262075
100.0,3,2044.263416
0.0,201,2044.481663
100.0,1,2044.482786
100.0,2,2044.483774
0.0,201,2044.694074
0.0,201,2044.908085
0.0,201,2045.122025
0.0,201,2045.332257
0.0,201,2045.559386
0.0,201,2045.802106
100.0,2,2045.804341
0.0,201,2046.042754
0.0,201,2046.254143
0.0,201,2046.468797
100.0,2,2046.475574
0.0,201,2046.682915
0.0,201,2046.894734
0.0,201,2047.101893
0.0,201,2047.320931
0.0,201,2047.524178
0.0,201,2047.737985
0.0,201,2047.944492
0.0,201,2048.190058
0.0,201,2048.403226
0.0,201,2048.611481
100.0,1,2048.612846
0.0,201,2048.831549
0.0,201,2049.03969
100.0,2,2049.041261
0.0,201,2049.262134
100.0,4,2049.26726
0.0,201,2049.475678
0.0,201,2049.687388
100.0,2,2049.69161
0.0,201,2049.902202
0.0,201,2050.09919
0.0,201,2050.316562
0.0,201,2050.554675
100.0,1,2050.556632
0.0,201,2050.791997
0.0,201,2051.000341
100.0,2,2051.005505
100.0,4,2051.010217
100.0,2,2051.011517
0.0,201,2051.236197
0.0,201,2051.449185
100.0,3,2051.453773
0.0,201,2051.667473
0.0,201,2051.885123
0.0,201,2052.096972
0.0,201,2052.310053
0.0,201,2052.535712
0.0,201,2052.765369
0.0,201,2052.972022
0.0,201,2053.196198
0.0,201,2053.410006
0.0,201,2053.614802
0.0,201,2053.839215
100.0,2,2053.843817
0.0,201,2054.043017
100.0,1,2054.044262
0.0,201,2054.25885
0.0,201,2054.458088
0.0,201,2054.679622
0.0,201,2054.914293
0.0,201,2055.120032
0.0,201,2055.324549
0.0,201,2055.54907
0.0,201,2055.767893
0.0,201,2055.989383
0.0,201,2056.200389
0.0,201,2056.396583
0.0,201,2056.602814
0.0,201,2056.808255
0.0,201,2057.034675
0.0,201,2057.233757
0.0,201,2057.448797
0.0,201,2057.660258
0.0,201,2057.862117
0.0,201,2058.059222
100.0,1,2058.06069
0.0,201,2058.270635
0.0,201,2058.477682
0.0,201,2058.680488
0.0,201,2058.883457
0.0,201,2059.106405
0.0,201,2059.326241
0.0,201,2059.524701
0.0,201,2059.749991
0.0,201,2059.990327
0.0,201,2060.236045
0.0,201,2060.43679
0.0,201,2060.651481
100.0,3,2060.655752
0.0,201,2060.86663
100.0,7,2060.877407
0.0,201,2061.077956
0.0,201,2061.291026
100.0,6,2061.298652
0.0,201,2061.545451
0.0,201,2061.772676
100.0,2,2061.774116
0.0,201,2061.986855
0.0,201,2062.205839
0.0,201,2062.409305
100.0,4,2062.413577
0.0,201,2062.617153
0.0,201,2062.849807
0.0,201,2063.153952
0.0,201,2063.378146
100.0,3,2063.382083
0.0,201,2063.628861
100.0,4,2063.633359
0.0,201,2063.859992
0.0,201,2064.055471
100.0,3,2064.061298
0.0,201,2064.257113
0.0,201,2064.480082
0.0,201,2064.692741
100.0,1,2064.693655
0.0,201,2064.900252
0.0,201,2065.104078
0.0,201,2065.317462
0.0,201,2065.544342
100.0,1,2065.545446
100.0,4,2065.550758
100.0,1,2065.555928
0.0,201,2065.814987
0.0,201,2066.024735
0.0,201,2066.233529
0.0,201,2066.445338
0.0,201,2066.653199
0.0,201,2066.874445
0.0,201,2067.106858
0.0,201,2067.322231
100.0,3,2067.323876
0.0,201,2067.538375
0.0,201,2067.755764
0.0,201,2068.005475
0.0,201,2068.215067
0.0,201,2068.432264
0.0,201,2068.640647
0.0,201,2068.851439
0.0,201,2069.057553
0.0,201,2069.266235
0.0,201,2069.46156
0.0,201,2069.680612
0.0,201,2069.898066
0.0,201,2070.155756
0.0,201,2070.363753
0.0,201,2070.571662
0.0,201,2070.774089
100.0,1,2070.777119
0.0,201,2070.985467
100.0,3,2070.98973
0.0,201,2071.189613
0.0,201,2071.402934
0.0,201,2071.612127
0.0,201,2071.826802
0.0,201,2072.053735
0.0,201,2072.276089
0.0,201,2072.491147
0.0,201,2072.69367
0.0,201,2072.900683
100.0,1,2072.901567
100.0,1,2072.902438
100.0,1,2072.905528
0.0,201,2073.131927
0.0,201,2073.449489
0.0,201,2073.652426
0.0,201,2073.903247
100.0,1,2073.905692
0.0,201,2074.228366
0.0,201,2074.469145
0.0,201,2074.674269
0.0,201,2074.886328
0.0,201,2075.090555
0.0,201,2075.312589
0.0,201,2075.529796
0.0,201,2075.736363
0.0,201,2075.935543
0.0,201,2076.149846
0.0,201,2076.376497
100.0,6,2076.383342
0.0,201,2076.613622
0.0,201,2076.861436
0.0,201,2077.069117
0.0,201,2077.280866
100.0,2,2077.284359
0.0,201,2077.487105
100.0,1,2077.489096
0.0,201,2077.691643
0.0,201,2077.919349
0.0,201,2078.136194
0.0,201,2078.358008
0.0,201,2078.575336
100.0,1,2078.578472
0.0,201,2078.834404
100.0,3,2078.843349
0.0,201,2079.082022
0.0,201,2079.350445
0.0,201,2079.627113
0.0,201,2079.946077
100.0,3,2079.948681
100.0,1,2079.951737
0.0,201,2080.170113
0.0,201,2080.40374
0.0,201,2080.608946
0.0,201,2080.816089
0.0,201,2081.093839
0.0,201,2081.34455
0.0,201,2081.652548
0.0,201,2081.999424
100.0,1,2082.001173
0.0,201,2082.542481
0.0,201,2082.774678
0.0,201,2082.992994
0.0,201,2083.235773
0.0,201,2083.454333
100.0,3,2083.458196
0.0,201,2083.658216
0.0,201,2083.866236
0.0,201,2084.08069
0.0,201,2084.306355
0.0,201,2084.507688
0.0,201,2084.71452
0.0,201,2084.934984
0.0,201,2085.141349
0.0,201,2085.445095
0.0,201,2085.66852
0.0,201,2086.06782
0.0,201,2086.501878
0.0,201,2086.888812
100.0,3,2086.893476
0.0,201,2087.110402
100.0,1,2087.112254
0.0,201,2087.312091
100.0,6,2087.317861
0.0,201,2087.525145
0.0,201,2087.751323
0.0,201,2087.952798
0.0,201,2088.15293
0.0,201,2088.405584
0.0,201,2088.630179
0.0,201,2088.850702
0.0,201,2089.065529
0.0,201,2089.282691
100.0,4,2089.287486
0.0,201,2089.504085
0.0,201,2089.721636
0.0,201,2089.959372
0.0,201,2090.156911
100.0,1,2090.160092
0.0,201,2090.401006
100.0,50,2090.448685
0.0,201,2090.664594
0.0,201,2090.887011
100.0,2,2090.888276
100.0,3,2090.892442
0.0,201,2091.104669
0.0,201,2091.326532
0.0,201,2091.547211
0.0,201,2091.753801
0.0,201,2091.990017
0.0,201,2092.212348
0.0,201,2092.432204
0.0,201,2092.706952
0.0,201,2092.947598
0.0,201,2093.358123
100.0,3,2093.362369
0.0,201,2093.782512
0.0,201,2094.323751
0.0,201,2094.792223
100.0,1,2094.793642
0.0,201,2095.016833
0.0,201,2095.222461
0.0,201,2095.429454
0.0,201,2095.654575
0.0,201,2095.848905
0.0,201,2096.057059
0.0,201,2096.259109
0.0,201,2096.497725
100.0,2,2096.50142
0.0,201,2096.715125
0.0,201,2096.971621
100.0,1,2096.975145
0.0,201,2097.178386
0.0,201,2097.389804
100.0,1,2097.390879
100.0,1,2097.394755
100.0,3,2097.396544
0.0,201,2097.613152
0.0,201,2097.82545
100.0,4,2097.832038
0.0,201,2098.035111
100.0,3,2098.040027
100.0,4,2098.047678
0.0,201,2098.248659
0.0,201,2098.482752
0.0,201,2098.704379
0.0,201,2098.914294
0.0,201,2099.122253
0.0,201,2099.328948
0.0,201,2099.543898
0.0,201,2099.751834
0.0,201,2099.957439
0.0,201,2100.168134
0.0,201,2100.364234
0.0,201,2100.564332
0.0,201,2100.796887
0.0,201,2101.005371
0.0,201,2101.232339
0.0,201,2101.435128
0.0,201,2101.656929
0.0,201,2101.874793
0.0,201,2102.108705
0.0,201,2102.323071
0.0,201,2102.543843
0.0,201,2102.772137
0.0,201,2103.009412
0.0,201,2103.234268
100.0,1,2103.235246
0.0,201,2103.443796
0.0,201,2103.666143
0.0,201,2103.884226
0.0,201,2104.096346
0.0,201,2104.299427
0.0,201,2104.511987
0.0,201,2104.722895
0.0,201,2104.931824
0.0,201,2105.165823
0.0,201,2105.388071
100.0,2,2105.390089
0.0,201,2105.605264
100.0,1,2105.608908
0.0,201,2105.839288
100.0,2,2105.841001
0.0,201,2106.045548
0.0,201,2106.243576
0.0,201,2106.460506
0.0,201,2106.671349
100.0,1,2106.674871
100.0,3,2106.677562
0.0,201,2106.897678
0.0,201,2107.106249
0.0,201,2107.36816
0.0,201,2107.584418
100.0,4,2107.589092
100.0,5,2107.595513
100.0,3,2107.596984
0.0,201,2107.802715
0.0,201,2108.009881
100.0,1,2108.011281
0.0,201,2108.228519
0.0,201,2108.436959
100.0,2,2108.438228
0.0,201,2108.652451
100.0,3,2108.655909
100.0,2,2108.659675
0.0,201,2108.880282
0.0,201,2109.082702
0.0,201,2109.294716
100.0,2,2109.299898
0.0,201,2109.557282
0.0,201,2109.766383
0.0,201,2109.973256
100.0,3,2109.9752
0.0,201,2110.185253
0.0,201,2110.400224
0.0,201,2110.613526
100.0,2,2110.618006
0.0,201,2110.832546
0.0,201,2111.071103
100.0,2,2111.074943
0.0,201,2111.283211
0.0,201,2111.505209
100.0,1,2111.50656
0.0,201,2111.759088
0.0,201,2111.969567
0.0,201,2112.171141
0.0,201,2112.397688
100.0,2,2112.401638
0.0,201,2112.61412
0.0,201,2112.826135
0.0,201,2113.053185
0.0,201,2113.265368
0.0,201,2113.471496
0.0,201,2113.682674
0.0,201,2113.917387
100.0,3,2113.919282
0.0,201,2114.126984
0.0,201,2114.333759
0.0,201,2114.540083
100.0,1,2114.541063
0.0,201,2114.758843
0.0,201,2114.972543
0.0,201,2115.176481
0.0,201,2115.380868
100.0,2,2115.38428
100.0,1,2115.385158
0.0,201,2115.614835
0.0,201,2115.830616
0.0,201,2116.065542
0.0,201,2116.271281
0.0,201,2116.491805
0.0,201,2116.710382
0.0,201,2116.932299
100.0,7,2116.939974
0.0,201,2117.148363
0.0,201,2117.35343
0.0,201,2117.569085
0.0,201,2117.806425
100.0,3,2117.808002
100.0,2,2117.81191
100.0,3,2117.815808
0.0,201,2118.025811
100.0,1,2118.026625
0.0,201,2118.255875
100.0,60,2118.348468
0.0,201,2118.555508
0.0,201,2118.76574
100.0,28,2118.802309
0.0,201,2119.015816
0.0,201,2119.219991
0.0,201,2119.429516
0.0,201,2119.631958
0.0,201,2119.865396
0.0,201,2120.079441
0.0,201,2120.301456
0.0,201,2120.527313
0.0,201,2120.735244
0.0,201,2120.955008
0.0,201,2121.16747
0.0,201,2121.377549
0.0,201,2121.582933
100.0,10,2121.596198
100.0,4,2121.607126
0.0,201,2121.834921
0.0,201,2122.045742
0.0,201,2122.25839
0.0,201,2122.465573
0.0,201,2122.705316
0.0,201,2122.916095
100.0,3,2122.919875
0.0,201,2123.12589
0.0,201,2123.336439
0.0,201,2123.553988
0.0,201,2123.798878
100.0,3,2123.802997
0.0,201,2124.027085
100.0,5,2124.031317
0.0,201,2124.235277
0.0,201,2124.446654
0.0,201,2124.66659
0.0,201,2124.908916
0.0,201,2125.120062
0.0,201,2125.3303
0.0,201,2125.544912
0.0,201,2125.772762
0.0,201,2126.001371
0.0,201,2126.214751
0.0,201,2126.428928
0.0,201,2126.649809
0.0,201,2126.859902
0.0,201,2127.086513
0.0,201,2127.29436
0.0,201,2127.513905
100.0,3,2127.519055
100.0,5,2127.523371
0.0,201,2127.735781
0.0,201,2127.940084
0.0,201,2128.163373
0.0,201,2128.356633
0.0,201,2128.564245
0.0,201,2128.765922
0.0,201,2128.977345
0.0,201,2129.240419
100.0,4,2129.245333
0.0,201,2129.455691
100.0,5,2129.462893
100.0,1,2129.464152
0.0,201,2129.671537
0.0,201,2129.889092
0.0,201,2130.116926
0.0,201,2130.331461
0.0,201,2130.541936
100.0,3,2130.551188
0.0,201,2130.751287
0.0,201,2130.953117
0.0,201,2131.153046
100.0,1,2131.154774
0.0,201,2131.395315
0.0,201,2131.658099
0.0,201,2131.885158
0.0,201,2132.093252
0.0,201,2132.301909
0.0,201,2132.519477
0.0,201,2132.743547
0.0,201,2132.962198
100.0,28,2132.994878
0.0,201,2133.205384
100.0,1,2133.206858
0.0,201,2133.426142
0.0,201,2133.662718
100.0,5,2133.667508
0.0,201,2133.884991
100.0,3,2133.889418
100.0,3,2133.894855
0.0,201,2134.091952
0.0,201,2134.302798
0.0,201,2134.541547
0.0,201,2134.75216
0.0,201,2134.971565
0.0,201,2135.172562
0.0,201,2135.391309
0.0,201,2135.609732
0.0,201,2135.861659
100.0,2,2135.865491
0.0,201,2136.088486
0.0,201,2136.309341
100.0,1,2136.310593
0.0,201,2136.503318
100.0,2,2136.505409
0.0,201,2136.707777
100.0,1,2136.710773
0.0,201,2136.931804
0.0,201,2137.138909
0.0,201,2137.349972
100.0,7,2137.357932
0.0,201,2137.574911
0.0,201,2137.801134
0.0,201,2138.022366
0.0,201,2138.223652
0.0,201,2138.442076
0.0,201,2138.64407
0.0,201,2138.864116
0.0,201,2139.077082
100.0,1,2139.078161
100.0,7,2139.090631
0.0,201,2139.311799
100.0,1,2139.314896
100.0,6,2139.320782
0.0,201,2139.522133
100.0,3,2139.527154
0.0,201,2139.733793
100.0,1,2139.73714
0.0,201,2139.974859
0.0,201,2140.211337
0.0,201,2140.442848
0.0,201,2140.660162
100.0,3,2140.662505
100.0,3,2140.667404
0.0,201,2140.874154
100.0,1,2140.877499
0.0,201,2141.086836
0.0,201,2141.301776
0.0,201,2141.521098
0.0,201,2141.728269
0.0,201,2141.936106
0.0,201,2142.152992
0.0,201,2142.377352
100.0,10,2142.390486
0.0,201,2142.614767
0.0,201,2142.834754
0.0,201,2143.031915
0.0,201,2143.238306
0.0,201,2143.451956
0.0,201,2143.655008
0.0,201,2143.863147
100.0,1,2143.864123
0.0,201,2144.071245
100.0,5,2144.076488
0.0,201,2144.285967
100.0,1,2144.293103
0.0,201,2144.514385
0.0,201,2144.733752
0.0,201,2144.944313
0.0,201,2145.170615
0.0,201,2145.424718
0.0,201,2145.620157
100.0,1,2145.623396
0.0,201,2145.837059
0.0,201,2146.046666
0.0,201,2146.260489
0.0,201,2146.463597
0.0,201,2146.72043
0.0,201,2146.938384
0.0,201,2147.15827
100.0,2,2147.161639
100.0,5,2147.166199
0.0,201,2147.380773
0.0,201,2147.584986
0.0,201,2147.792532
0.0,201,2148.001494
100.0,3,2148.005939
100.0,1,2148.0072
0.0,201,2148.194028
100.0,5,2148.201564
0.0,201,2148.402978
0.0,201,2148.611982
0.0,201,2148.87554
0.0,201,2149.085104
100.0,1,2149.087088
100.0,1,2149.088817
100.0,1,2149.090569
0.0,201,2149.301273
0.0,201,2149.523416
0.0,201,2149.745273
100.0,1,2149.74648
100.0,4,2149.750967
0.0,201,2149.982024
0.0,201,2150.194476
0.0,201,2150.417947
0.0,201,2150.644611
0.0,201,2150.900817
100.0,4,2150.906104
0.0,201,2151.142666
0.0,201,2151.34866
0.0,201,2151.583347
0.0,201,2151.846821
0.0,201,2152.14071
0.0,201,2152.417453
0.0,201,2152.677997
0.0,201,2152.97799
0.0,201,2153.283847
0.0,201,2153.517981
0.0,201,2153.729989
0.0,201,2153.93982
100.0,1,2153.94141
0.0,201,2154.157836
100.0,2,2154.164166
0.0,201,2154.375441
0.0,201,2154.624831
0.0,201,2154.830276
0.0,201,2155.074073
0.0,201,2155.291947
0.0,201,2155.518178
0.0,201,2155.73373
0.0,201,2155.957289
0.0,201,2156.146418
0.0,201,2156.361663
0.0,201,2156.58154
0.0,201,2156.787292
0.0,201,2156.97646
0.0,201,2157.209249
100.0,3,2157.214137
0.0,201,2157.420709
0.0,201,2157.653103
0.0,201,2157.868037
100.0,2,2157.870298
0.0,201,2158.074465
0.0,201,2158.289566
100.0,2,2158.291188
0.0,201,2158.489274
100.0,3,2158.493243
100.0,3,2158.497016
0.0,201,2158.70073
0.0,201,2158.917997
0.0,201,2159.202976
0.0,201,2159.404902
0.0,201,2159.612097
100.0,3,2159.615777
0.0,201,2159.851979
100.0,6,2159.859873
0.0,201,2160.063593
100.0,5,2160.068859
0.0,201,2160.282897
0.0,201,2160.489674
0.0,201,2160.720384
0.0,201,2160.95129
0.0,201,2161.17344
100.0,2,2161.178438
0.0,201,2161.393588
0.0,201,2161.614231
0.0,201,2161.835106
0.0,201,2162.082681
0.0,201,2162.305777
0.0,201,2162.511369
0.0,201,2162.709151
0.0,201,2162.939473
0.0,201,2163.14534
100.0,1,2163.146643
100.0,6,2163.15466
0.0,201,2163.373656
0.0,201,2163.581232
100.0,1,2163.584614
0.0,201,2163.801321
0.0,201,2164.022326
0.0,201,2164.241629
0.0,201,2164.452069
100.0,1,2164.453236
100.0,3,2164.456681
100.0,5,2164.462607
0.0,201,2164.675462
0.0,201,2164.888417
0.0,201,2165.093598
0.0,201,2165.29773
100.0,2,2165.300498
100.0,2,2165.305765
0.0,201,2165.518907
100.0,5,2165.53086
100.0,1,2165.534146
0.0,201,2165.72388
0.0,201,2165.937836
0.0,201,2166.139586
0.0,201,2166.3837
0.0,201,2166.590505
100.0,3,2166.594237
0.0,201,2166.803816
0.0,201,2167.004089
0.0,201,2167.222369
0.0,201,2167.461167
0.0,201,2167.665633
0.0,201,2167.873861
0.0,201,2168.078489
100.0,3,2168.083372
0.0,201,2168.298819
100.0,4,2168.303153
0.0,201,2168.555236
0.0,201,2168.77102
0.0,201,2168.981127
0.0,201,2169.191524
100.0,1,2169.195173
100.0,1,2169.196224
0.0,201,2169.412507
0.0,201,2169.619556
0.0,201,2169.842171
0.0,201,2170.040089
100.0,1,2170.041286
0.0,201,2170.253591
0.0,201,2170.461542
0.0,201,2170.706032
0.0,201,2170.917112
0.0,201,2171.116329
0.0,201,2171.338998
0.0,201,2171.557548
100.0,5,2171.567317
0.0,201,2171.764189
0.0,201,2171.966666
100.0,1,2171.967895
100.0,2,2171.969993
0.0,201,2172.176596
100.0,1,2172.177659
0.0,201,2172.403727
0.0,201,2172.613748
0.0,201,2172.8808
0.0,201,2173.094618
0.0,201,2173.289586
100.0,1,2173.291315
0.0,201,2173.510552
0.0,201,2173.712757
0.0,201,2173.924588
0.0,201,2174.117271
0.0,201,2174.317158
0.0,201,2174.536774
0.0,201,2174.736476
0.0,201,2174.949368
0.0,201,2175.16594
100.0,3,2175.169085
100.0,3,2175.172683
0.0,201,2175.375257
0.0,201,2175.585866
0.0,201,2175.818859
0.0,201,2176.030157
0.0,201,2176.293358
100.0,1,2176.296644
0.0,201,2176.521962
0.0,201,2176.745046
100.0,3,2176.748658
0.0,201,2176.959025
0.0,201,2177.187132
0.0,201,2177.433256
100.0,6,2177.438827
0.0,201,2177.646313
0.0,201,2177.872059
0.0,201,2178.103509
0.0,201,2178.311371
0.0,201,2178.524967
100.0,1,2178.528467
0.0,201,2178.726811
0.0,201,2178.939879
0.0,201,2179.148427
0.0,201,2179.396661
0.0,201,2179.61022
0.0,201,2179.82807
0.0,201,2180.043023
0.0,201,2180.253469
0.0,201,2180.449962
100.0,3,2180.454662
0.0,201,2180.663772
100.0,1,2180.665479
0.0,201,2180.878342
100.0,1,2180.882144
0.0,201,2181.106574
0.0,201,2181.305072
0.0,201,2181.539449
0.0,201,2181.762583
100.0,1,2181.770566
100.0,3,2181.774904
0.0,201,2181.999608
0.0,201,2182.206571
100.0,4,2182.211234
0.0,201,2182.420206
100.0,3,2182.425609
0.0,201,2182.633756
0.0,201,2182.860049
0.0,201,2183.057703
0.0,201,2183.261553
0.0,201,2183.487805
0.0,201,2183.709408
0.0,201,2183.946947
0.0,201,2184.169361
0.0,201,2184.386149
100.0,3,2184.390302
0.0,201,2184.602146
0.0,201,2184.81639
100.0,1,2184.817572
100.0,3,2184.821708
100.0,5,2184.825919
100.0,2,2184.827798
0.0,201,2185.032543
0.0,201,2185.249429
0.0,201,2185.470775
100.0,3,2185.478436
0.0,201,2185.689641
100.0,2,2185.693235
0.0,201,2185.948455
0.0,201,2186.175298
0.0,201,2186.390069
0.0,201,2186.604177
0.0,201,2186.81684
0.0,201,2187.012315
100.0,5,2187.017205
100.0,2,2187.021275
0.0,201,2187.231488
0.0,201,2187.435395
0.0,201,2187.636902
0.0,201,2187.849532
0.0,201,2188.071272
0.0,201,2188.289253
0.0,201,2188.537725
0.0,201,2188.761155
100.0,5,2188.766543
0.0,201,2188.994064
0.0,201,2189.195737
0.0,201,2189.410773
0.0,201,2189.609769
0.0,201,2189.807934
100.0,1,2189.810947
0.0,201,2190.01086
0.0,201,2190.241312
0.0,201,2190.492905
100.0,1,2190.497153
0.0,201,2190.703805
0.0,201,2190.935161
0.0,201,2191.141851
0.0,201,2191.349649
0.0,201,2191.564118
0.0,201,2191.768635
0.0,201,2191.995317
0.0,201,2192.19756
0.0,201,2192.422588
0.0,201,2192.634332
100.0,3,2192.637964
0.0,201,2192.84929
0.0,201,2193.068006
100.0,4,2193.072583
0.0,201,2193.285486
0.0,201,2193.488886
0.0,201,2193.690478
0.0,201,2193.899807
0.0,201,2194.128992
100.0,4,2194.134004
0.0,201,2194.369695
0.0,201,2194.599427
100.0,1,2194.600535
0.0,201,2194.819401
0.0,201,2195.029882
0.0,201,2195.238893
100.0,5,2195.244116
0.0,201,2195.4494
0.0,201,2195.651134
0.0,201,2195.88197
0.0,201,2196.101162
0.0,201,2196.307781
100.0,3,2196.309413
100.0,8,2196.317511
0.0,201,2196.56012
100.0,3,2196.561588
0.0,201,2196.788809
0.0,201,2197.010209
0.0,201,2197.221213
0.0,201,2197.427497
0.0,201,2197.637456
100.0,2,2197.640584
0.0,201,2197.850766
0.0,201,2198.053202
0.0,201,2198.248199
0.0,201,2198.456739
0.0,201,2198.671502
0.0,201,2198.921033
0.0,201,2199.162868
0.0,201,2199.366538
100.0,1,2199.367856
0.0,201,2199.574836
100.0,3,2199.577253
0.0,201,2199.814515
0.0,201,2200.017077
0.0,201,2200.223825
0.0,201,2200.428595
0.0,201,2200.665029
0.0,201,2200.884479
100.0,4,2200.888541
100.0,2,2200.890162
0.0,201,2201.10042
0.0,201,2201.342058
0.0,201,2201.546307
100.0,1,2201.547547
100.0,3,2201.551598
0.0,201,2201.766679
100.0,4,2201.773294
100.0,3,2201.778653
0.0,201,2201.987641
0.0,201,2202.19802
100.0,3,2202.200379
0.0,201,2202.403332
0.0,201,2202.628932
0.0,201,2202.830744
0.0,201,2203.045986
0.0,201,2203.261851
0.0,201,2203.498746
0.0,201,2203.704684
0.0,201,2203.926257
0.0,201,2204.123668
0.0,201,2204.346678
0.0,201,2204.571064
0.0,201,2204.797446
0.0,201,2205.029948
0.0,201,2205.251257
0.0,201,2205.463589
0.0,201,2205.712542
0.0,201,2205.917134
0.0,201,2206.121864
0.0,201,2206.351254
0.0,201,2206.565554
0.0,201,2206.780371
0.0,201,2207.001487
0.0,201,2207.214355
0.0,201,2207.428893
0.0,201,2207.65807
0.0,201,2207.90418
0.0,201,2208.113525
0.0,201,2208.323217
0.0,201,2208.538019
100.0,3,2208.539724
0.0,201,2208.762093
0.0,201,2208.980418
100.0,4,2208.985684
100.0,1,2208.987405
0.0,201,2209.198712
0.0,201,2209.416515
100.0,2,2209.418662
0.0,201,2209.62633
0.0,201,2209.848204
100.0,3,2209.850866
0.0,201,2210.090268
100.0,1,2210.09226
0.0,201,2210.314854
0.0,201,2210.554834
0.0,201,2210.764186
0.0,201,2210.985157
0.0,201,2211.203971
0.0,201,2211.419244
0.0,201,2211.637891
